note_id,filename,word_count,line_count,section_count,max_heading_depth,list_item_count,code_block_count,code_block_line_count,image_count,table_count,quote_block_count,tag_count,has_code,has_images,has_table,has_quotes,has_lists,is_empty,has_math
precision,Precision,108,12,1,2,4,0,0,1,0,0,1,False,True,False,False,True,False,True
prediction_intervals_vs_confidence_interval,Prediction Intervals vs Confidence Interval,164,13,0,0,2,0,0,0,0,0,3,False,False,False,False,True,False,False
principal_component_analysis,Principal Component Analysis,229,20,5,3,10,0,0,0,0,0,2,False,False,False,False,True,False,False
pycaret,PyCaret,225,30,4,3,8,0,0,0,0,0,3,False,False,False,False,True,False,False
pyod,PyOD,32,26,7,1,1,1,30,0,0,0,2,True,False,False,False,True,False,False
pytorch,PyTorch,935,190,30,6,27,8,133,0,0,0,2,True,False,False,False,True,False,True
pytorch_vs_tensorflow,Pytorch vs Tensorflow,38,6,0,0,6,0,0,0,0,0,2,False,False,False,False,True,False,False
q-learning,Q-Learning,243,20,0,0,9,0,0,1,0,0,2,False,True,False,False,True,False,True
roc_(receiver_operating_characteristic),ROC (Receiver Operating Characteristic),159,43,11,4,2,2,37,0,0,0,2,True,False,False,False,True,False,False
random_forest_for_time_series,Random Forest for Time Series,241,30,0,0,5,0,0,0,0,0,3,False,False,False,False,True,False,True
random_forest,Random Forest,231,31,0,0,20,0,0,2,0,0,1,False,True,False,False,True,False,True
recall,Recall,162,11,0,0,3,0,0,1,0,0,1,False,True,False,False,True,False,True
recommender_systems,Recommender systems,229,13,1,3,1,0,0,0,0,0,2,False,False,False,False,True,False,False
recurrent_neural_networks,Recurrent Neural Networks,392,35,9,4,12,0,0,2,0,0,2,False,True,False,False,True,False,False
regression_metrics,Regression Metrics,233,17,2,3,0,0,0,0,0,0,2,False,False,False,False,False,False,False
regression,Regression,260,15,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,True
regularisation_of_tree_based_models,Regularisation of Tree based models,729,75,2,3,9,8,31,0,0,0,3,True,False,False,False,True,False,False
regularisation,Regularisation,356,28,7,3,14,0,0,0,0,0,5,False,False,False,False,True,False,True
reinforcement_learning,Reinforcement learning,398,43,7,4,9,1,14,0,0,0,2,True,False,False,False,True,False,True
relationships_in_memory,Relationships in memory,311,11,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
reward_function,Reward Function,20,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
ridge,Ridge,419,45,11,4,11,2,9,0,2,0,0,True,False,True,False,True,False,True
sarima,SARIMA,365,46,8,4,8,0,0,0,0,0,3,False,False,False,False,True,False,True
sammon’s_mapping,Sammon’s Mapping,39,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
scikit-learn,Scikit-Learn,75,6,1,3,0,0,0,0,0,0,1,False,False,False,False,False,False,False
secretary_problem,Secretary Problem,238,28,3,3,10,0,0,0,0,0,4,False,False,False,False,True,False,True
sentence_transformers,Sentence Transformers,215,18,0,0,12,0,0,0,0,0,2,False,False,False,False,True,False,False
sklearn_pipeline,Sklearn Pipeline,10,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
specificity,Specificity,68,4,0,0,1,0,0,0,0,0,1,False,False,False,False,True,False,True
spectral_clustering,Spectral Clustering,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
supervised_learning,Supervised Learning,330,33,5,4,9,0,0,1,6,0,1,False,True,True,False,True,False,False
support_vector_classifier,Support Vector Classifier,195,9,3,2,5,0,0,0,0,0,1,False,False,False,False,True,False,False
support_vector_machines,Support Vector Machines,259,22,2,2,8,0,0,2,0,0,2,False,True,False,False,True,False,False
tensorflow,Tensorflow,195,19,1,3,0,0,0,0,0,0,2,False,False,False,False,False,False,False
support_vector_regression,Support Vector Regression,15,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
test_loss_when_evaluating_models,Test Loss When Evaluating Models,383,27,2,2,3,0,0,0,0,0,1,False,False,False,False,True,False,False
text_classification,Text Classification,197,23,4,3,13,0,0,0,0,0,3,False,False,False,False,True,False,True
time_series_python_packages,Time Series Python Packages,95,15,0,0,10,0,0,0,0,0,2,False,False,False,False,True,False,False
train-dev-test_sets,Train-Dev-Test Sets,602,62,3,3,16,3,12,0,12,0,1,True,False,True,False,True,False,True
transfer_learning,Transfer Learning,496,28,3,3,16,0,0,0,0,0,1,False,False,False,False,True,False,False
transformer,Transformer,439,26,2,3,3,0,0,0,0,0,2,False,False,False,False,True,False,False
transformed_target_regressor,Transformed Target Regressor,179,6,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
transformers_vs_rnns,Transformers vs RNNs,1231,90,9,4,36,0,0,0,18,0,1,False,False,True,False,True,False,False
type_i_error_(false_positive),Type I Error (False Positive),80,4,1,3,3,0,0,0,0,0,1,False,False,False,False,True,False,False
type_ii_error_(false_negative),Type II Error (False Negative),86,4,1,3,3,0,0,0,0,0,1,False,False,False,False,True,False,False
types_of_neural_networks,Types of Neural Networks,18,6,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
typical_output_formats_in_neural_networks,Typical Output Formats in Neural Networks,330,25,7,3,3,0,0,0,0,0,3,False,False,False,False,True,False,False
umap,UMAP,29,2,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
unsupervised_learning,Unsupervised Learning,285,25,5,4,0,0,0,0,0,0,2,False,False,False,False,False,False,False
use_cases_for_a_simple_neural_network_like,Use Cases for a Simple Neural Network Like,236,16,0,0,7,0,0,0,0,0,1,False,False,False,False,True,False,False
variability_in_linear_models,Variability in linear models,200,14,0,0,3,0,0,0,0,0,1,False,False,False,False,True,False,True
variance_in_ml,Variance in ML,149,20,4,4,8,0,0,0,0,0,0,False,False,False,False,True,False,True
wcss_and_elbow_method,WCSS and elbow method,152,66,13,2,0,2,71,0,0,0,1,True,False,False,False,False,False,False
vector_embedding,Vector Embedding,372,33,8,3,16,0,0,2,0,0,3,False,True,False,False,True,False,False
weak_learners,Weak Learners,142,11,4,2,5,0,0,0,0,0,1,False,False,False,False,True,False,False
when_and_why_not_to_us_regularisation,When and why not to us regularisation,325,12,0,0,4,0,0,0,1,0,3,False,False,True,False,True,False,True
why_removing_outliers_may_improve_regression_but_harm_classification,Why Removing Outliers May Improve Regression but Harm Classification,143,6,2,3,2,0,0,0,0,0,1,False,False,False,False,True,False,False
why_type_1_and_type_2_matter,Why Type 1 and Type 2 matter,231,9,1,3,2,0,0,1,0,0,2,False,True,False,False,True,False,False
why_does_increasing_the_number_of_models_in_a_ensemble_not_necessarily_improve_the_accuracy,Why does increasing the number of models in a ensemble not necessarily improve the accuracy,119,6,0,0,5,0,0,0,0,0,1,False,False,False,False,True,False,False
why_does_the_adam_optimizer_converge,Why does the Adam Optimizer converge,446,18,7,4,0,0,0,0,0,0,1,False,False,False,False,False,False,False
why_standardise_features,Why standardise features,283,33,6,3,10,0,0,0,0,0,2,False,False,False,False,True,False,True
wrapper_methods,Wrapper Methods,337,11,1,2,0,0,0,0,0,0,1,False,False,False,False,False,False,False
xgboost,XGBoost,648,93,11,4,8,7,28,0,0,0,1,True,False,False,False,True,False,True
xaiver,Xaiver,132,11,3,3,4,0,0,0,0,0,2,False,False,False,False,True,False,False
conceptual_data_model,conceptual data model,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
emergent_behavior,emergent behavior,11,2,1,3,0,0,0,0,0,0,1,False,False,False,False,False,False,False
f-regression,f-regression,248,38,5,3,16,2,9,0,0,0,2,True,False,False,False,True,False,False
granularity,granularity,524,30,2,3,0,0,0,0,0,0,2,False,False,False,False,False,False,False
inference_versus_prediction,inference versus prediction,128,5,0,0,2,0,0,0,0,0,2,False,False,False,False,True,False,False
inference,inference,16,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
initialization_methods,initialization methods,167,20,4,2,10,0,0,0,0,0,2,False,False,False,False,True,False,False
interoperable,interoperable,9,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
lambda_architecture,lambda architecture,623,41,4,3,10,0,0,1,0,0,2,False,True,False,False,True,False,False
model-agnostic_feature_importance,model-agnostic feature importance,41,6,1,3,3,0,0,0,1,0,2,False,False,True,False,True,False,False
objective_function,objective function,74,11,1,4,6,0,0,0,0,0,0,False,False,False,False,True,False,True
semi-structured_data,semi-structured data,162,9,0,0,0,0,0,0,4,0,2,False,False,True,False,False,False,False
vanishing_and_exploding_gradients_problem,vanishing and exploding gradients problem,202,22,5,2,13,0,0,0,0,0,3,False,False,False,False,True,False,False
ai_agents_memory,AI Agents Memory,452,56,11,4,31,0,0,0,0,0,4,False,False,False,False,True,False,False
attention_mechanism,Attention mechanism,227,17,3,3,7,0,0,0,0,0,1,False,False,False,False,True,False,False
bertscore,BERTScore,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
bert,BERT,371,36,9,3,14,0,0,0,0,0,3,False,False,False,False,True,False,False
bag_of_words,Bag of words,216,16,1,1,0,1,8,0,0,0,2,True,False,False,False,False,False,False
chain_of_thought,Chain of thought,151,13,0,0,8,0,0,0,0,0,1,False,False,False,False,True,False,False
claude,Claude,19,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
chatgpt,ChatGPT,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
comparing_llms,Comparing LLMs,19,6,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
distillation,Distillation,10,4,0,0,0,0,0,1,0,0,3,False,True,False,False,False,False,False
elasticsearch,ElasticSearch,122,16,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
embedded_methods,Embedded Methods,295,16,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
evaluate_embedding_methods,Evaluate Embedding Methods,286,39,6,5,17,1,3,0,0,0,3,True,False,False,False,True,False,True
generative_ai_from_theory_to_practice,Generative AI From Theory to Practice,215,41,7,3,2,0,0,3,0,0,1,False,True,False,False,True,False,False
fuzzywuzzy,Fuzzywuzzy,9,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
generative_ai,Generative AI,7,4,0,0,2,0,0,0,0,0,1,False,False,False,False,True,True,False
grammar_method,Grammar method,10,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
guardrails,Guardrails,364,14,4,3,0,0,0,0,0,0,2,False,False,False,False,False,False,False
how_llms_store_facts,How LLMs store facts,54,10,0,0,2,0,0,0,0,0,2,False,False,False,False,True,False,False
how_businesses_use_gen_ai,How businesses use Gen AI,340,16,2,2,0,0,0,0,0,0,2,False,False,False,False,False,False,False
how_to_reduce_the_need_for_gen_ai_responses,How to reduce the need for Gen AI responses,212,11,2,3,3,0,0,0,0,0,2,False,False,False,False,True,False,False
how_would_you_decide_between_using_tf-idf_and_word2vec_for_text_vectorization,How would you decide between using TF-IDF and Word2Vec for text vectorization,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
in_ner_how_would_you_handle_ambiguous_entities,In NER how would you handle ambiguous entities,183,6,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
key_components_of_attention_and_formula,Key Components of Attention and Formula,168,13,1,3,3,0,0,0,0,0,2,False,False,False,False,True,False,True
knowledge_graph_vs_rag_setup,Knowledge graph vs RAG setup,359,16,1,3,3,0,0,0,18,0,3,False,False,True,False,True,False,False
llm,LLM,237,23,3,2,18,0,0,0,0,0,1,False,False,False,False,True,False,False
llm_memory,LLM Memory,234,20,2,2,0,0,0,0,0,0,2,False,False,False,False,False,False,False
language_model_output_optimisation,Language Model Output Optimisation,359,10,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
language_models_large_(llms)_vs_small_(slms),Language Models Large (LLMs) vs Small (SLMs),151,9,2,3,0,0,0,0,12,0,1,False,False,True,False,False,False,False
language_models,Language Models,73,6,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
local_llm_use_cases,Local LLM use cases,212,24,6,4,14,0,0,0,0,0,1,False,False,False,False,True,False,False
mathematical_reasoning_in_transformers,Mathematical Reasoning in Transformers,142,6,0,0,2,0,0,0,0,0,1,False,False,False,False,True,False,False
mixture_of_experts,Mixture of Experts,14,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
multi-head_attention,Multi-head attention,199,16,3,4,3,0,0,0,0,0,2,False,False,False,False,True,False,True
model_cascading,Model Cascading,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
ner_implementation,NER Implementation,0,13,4,1,0,1,13,0,0,0,0,True,False,False,False,False,True,False
nlp_portal,NLP Portal,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
nlp,NLP,355,33,8,3,11,1,9,0,0,0,1,True,False,False,False,True,False,False
named_entity_recognition,Named Entity Recognition,205,18,4,3,0,0,0,0,0,0,2,False,False,False,False,False,False,True
ngrams,Ngrams,177,9,2,3,3,0,0,0,0,0,1,False,False,False,False,True,False,False
non-negative_matrix_factorization,Non-negative Matrix Factorization,246,39,5,3,8,1,11,1,0,0,2,True,True,False,False,True,False,True
notebooklm,NotebookLM,70,12,0,0,1,0,0,0,0,0,1,False,False,False,False,True,False,False
pandas_dataframe_agent,Pandas Dataframe Agent,25,7,0,0,1,0,0,0,0,0,1,False,False,False,False,True,False,False
oov_words,OOV words,334,32,5,3,2,2,4,0,12,1,1,True,False,True,True,True,False,False
part_of_speech_tagging,Part of speech tagging,61,7,0,0,0,1,3,0,0,0,1,True,False,False,False,False,False,False
prompt_engineering,Prompt Engineering,314,28,5,3,7,0,0,0,0,0,2,False,False,False,False,True,False,False
prompts,Prompts,96,19,3,4,7,0,0,1,0,0,1,False,True,False,False,True,False,False
pyright,Pyright,125,13,2,3,7,0,0,0,0,0,1,False,False,False,False,True,False,False
rag,RAG,406,38,3,3,2,0,0,1,0,0,1,False,True,False,False,True,False,False
scaling_agentic_systems,Scaling Agentic Systems,474,61,7,3,5,0,0,0,0,0,2,False,False,False,False,True,False,False
self_attention_vs_multi-head_attention,Self attention vs multi-head attention,91,14,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
self-attention,Self-Attention,89,6,0,0,3,0,0,0,0,0,3,False,False,False,False,True,False,False
semantic_relationships,Semantic Relationships,233,13,3,3,2,0,0,0,0,0,2,False,False,False,False,True,False,False
semantic_search,Semantic search,2,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
sentence_similarity,Sentence Similarity,266,12,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
sentence_transformer_workflow,Sentence Transformer Workflow,126,16,6,4,10,0,0,0,2,0,2,False,False,True,False,True,False,True
similarity_search,Similarity Search,66,5,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
small_language_models,Small Language Models,261,15,2,3,9,0,0,0,0,0,2,False,False,False,False,True,False,False
stemming,Stemming,6,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
summarisation,Summarisation,331,17,3,3,4,0,0,0,0,0,1,False,False,False,False,True,False,False
tf-idf_implementation,TF-IDF Implementation,14,48,6,3,0,2,51,0,0,0,1,True,False,False,False,False,False,False
tf-idf,TF-IDF,319,43,6,4,19,0,0,0,2,0,3,False,False,True,False,True,False,True
text2cypher,Text2Cypher,194,9,1,3,0,0,0,0,1,0,2,False,False,True,False,False,False,False
tokenisation,Tokenisation,135,36,6,4,3,3,19,0,0,0,3,True,False,False,False,True,False,False
vectorisation,Vectorisation,99,23,6,4,5,1,11,1,0,1,2,True,True,False,True,True,False,False
why_is_named_entity_recognition_(ner)_a_challenging_task,Why is named entity recognition (NER) a challenging task,246,8,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
word2vec,Word2vec,97,10,0,0,1,0,0,0,0,0,3,False,False,False,False,True,False,False
wordnet,WordNet,54,3,0,0,2,0,0,0,0,0,1,False,False,False,False,True,False,False
embeddings_for_oov_words,embeddings for OOV words,188,27,5,4,0,2,9,0,12,0,2,True,False,True,False,False,False,False
lemmatization,lemmatization,83,4,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
nltk,nltk,118,11,1,3,7,0,0,0,0,0,1,False,False,False,False,True,False,False
prompt_retrievers,prompt retrievers,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
spacy,spaCy,210,45,3,4,0,2,18,0,0,0,2,True,False,False,False,False,False,False
stopwords,stopwords,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
syntactic_relationships,syntactic relationships,103,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
topic_modeling,topic modeling,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
1-on-1_template,1-on-1 Template,94,14,0,0,5,0,0,0,0,0,1,False,False,False,False,True,False,False
1-to-1's_with_a_line_manager,1-to-1's with a Line Manager,107,21,1,4,15,0,0,0,0,0,3,False,False,False,False,True,False,False
asking_questions,Asking questions,386,51,9,4,20,0,0,0,22,0,5,False,False,True,False,True,False,False
change_management,Change Management,245,23,0,0,11,0,0,0,0,0,1,False,False,False,False,True,False,False
communication_techniques,Communication Techniques,434,63,8,3,24,0,0,0,0,0,2,False,False,False,False,True,False,False
communication_principles,Communication principles,3,3,0,0,0,0,0,2,0,0,1,False,True,False,False,False,True,False
conceptual_model,Conceptual Model,34,7,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
communication_with_stakeholders,Communication with Stakeholders,141,24,2,4,6,0,0,0,0,0,0,False,False,False,False,True,False,False
documentation,Documentation,11,3,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
education_and_training,Education and Training,104,6,0,0,2,0,0,0,0,0,1,False,False,False,False,True,False,False
experiment_plan_template,Experiment Plan Template,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
feedback_template,Feedback Template,65,10,0,0,5,0,0,0,0,0,1,False,False,False,False,True,False,False
fishbone_diagram,Fishbone diagram,31,7,0,0,4,0,0,1,0,0,2,False,True,False,False,True,False,False
how_to_do_git_commit_messages_properly,How to do git commit messages properly,360,76,5,3,8,10,26,0,0,0,1,True,False,False,False,True,False,False
jupyter_book,Jupyter Book,68,8,1,2,4,0,0,0,0,0,2,False,False,False,False,True,False,False
jobs_to_be_done,Jobs to be done,256,25,3,2,1,0,0,1,18,1,2,False,True,True,True,True,False,False
managing_data_science_teams,Managing Data Science Teams,55,12,0,0,9,0,0,0,0,0,0,False,False,False,False,True,False,False
modern_data_team,Modern data team,13,5,0,0,4,0,0,0,0,0,0,False,False,False,False,True,False,False
one_pager_template,One Pager Template,250,37,9,1,9,0,0,0,5,0,1,False,False,True,False,True,False,False
process_for_prototyping,Process for prototyping,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
problem_definition,Problem Definition,150,17,3,2,8,0,0,0,0,0,1,False,False,False,False,True,False,False
project_management_portal,Project Management Portal,25,7,0,0,6,0,0,0,0,0,1,False,False,False,False,True,False,False
pull_request_template,Pull Request Template,181,24,6,2,14,0,0,0,0,0,1,False,False,False,False,True,False,False
raci,RACI,37,6,0,0,4,0,0,0,0,0,0,False,False,False,False,True,False,False
remaining_useful_life_models,Remaining useful life models,6,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
return_of_experience_form,Return of Experience Form,53,7,0,0,5,0,0,0,0,0,0,False,False,False,False,True,False,False
reveal.js,Reveal.js,17,6,0,0,2,0,0,0,0,0,1,False,False,False,False,True,False,False
technical_debt,Technical Debt,241,15,1,3,0,0,0,0,0,0,3,False,False,False,False,False,False,False
uml,UML,19,5,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
html,html,116,15,5,4,9,0,0,0,0,0,1,False,False,False,False,True,False,False
why_use_er_diagrams,Why use ER diagrams,216,6,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
pdoc,pdoc,229,43,8,3,5,4,10,0,5,0,3,True,False,True,False,True,False,False
nbconvert_slideshows,nbconvert slideshows,112,24,0,0,8,0,0,1,0,0,2,False,True,False,False,True,False,False
project_management,project management,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
anova,ANOVA,54,5,0,0,3,0,0,0,0,0,0,False,False,False,False,True,False,False
addressing_multicollinearity,Addressing Multicollinearity,204,18,3,3,0,1,13,0,0,0,2,True,False,False,False,False,False,False
assumption_of_normality,Assumption of Normality,2,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
bernoulli,Bernoulli,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
bootstrap_sampling,Bootstrap Sampling,7,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
casual_inference,Casual Inference,3,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
central_limit_theorem_&_small_sample_sizes,Central Limit Theorem & Small Sample Sizes,325,7,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
central_limit_theorem,Central Limit Theorem,145,14,2,3,4,0,0,0,0,0,1,False,False,False,False,True,False,False
chi-squared_test,Chi-Squared Test,40,2,1,2,0,0,0,0,0,0,1,False,False,False,False,False,False,False
confidence_interval,Confidence Interval,96,6,1,3,3,0,0,0,0,0,1,False,False,False,False,True,False,False
correlation_vs_causation,Correlation vs Causation,62,4,0,0,2,0,0,0,0,0,2,False,False,False,False,True,False,False
cosine_similarity,Cosine Similarity,104,7,0,0,3,0,0,0,0,0,2,False,False,False,False,True,False,False
correlation,Correlation,317,32,5,3,7,1,2,0,0,0,1,True,False,False,False,True,False,False
covariance_vs_correlation,Covariance vs Correlation,192,13,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,True
covariance,Covariance,207,17,0,0,9,0,0,0,0,0,2,False,False,False,False,True,False,True
cryptography,Cryptography,217,110,14,3,5,7,91,0,0,0,3,True,False,False,False,True,False,True
differentation,Differentation,18,5,1,1,0,0,0,0,0,0,1,False,False,False,False,False,False,False
distributions,Distributions,259,22,4,4,12,0,0,1,0,0,2,False,True,False,False,True,False,False
em_algorithm,EM Algorithm,55,11,0,0,2,0,0,0,0,0,1,False,False,False,False,True,False,False
factor_analysis,Factor Analysis,166,15,2,3,3,0,0,0,0,0,2,False,False,False,False,True,False,False
gaussian_distribution,Gaussian Distribution,5,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
graph_theory,Graph Theory,12,6,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
grouped_plots,Grouped plots,2,13,2,1,1,1,12,1,0,0,2,True,True,False,False,True,True,False
handling_different_distributions,Handling Different Distributions,328,31,6,3,6,0,0,0,0,0,2,False,False,False,False,True,False,False
hypothesis_testing,Hypothesis testing,533,30,10,5,11,0,0,0,0,0,1,False,False,False,False,True,False,True
interquartile_range_(iqr)_detection,Interquartile Range (IQR) Detection,139,20,0,0,5,0,0,0,0,0,2,False,False,False,False,True,False,True
johnson–lindenstrauss_lemma,Johnson–Lindenstrauss lemma,124,52,7,2,0,1,54,0,0,0,1,True,False,False,False,False,False,False
markov_chain,Markov chain,27,1,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
mathematics,Mathematics,11,4,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
mean_absolute_error,Mean Absolute Error,57,8,0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True
mean_squared_error,Mean Squared Error,81,10,1,4,0,0,0,0,0,0,1,False,False,False,False,False,False,True
multicollinearity,Multicollinearity,299,20,1,3,6,0,0,0,0,0,1,False,False,False,False,True,False,False
odds_vs_probability,Odds vs Probability,92,9,0,0,0,0,0,0,8,0,2,False,False,True,False,False,False,True
odds,Odds,70,15,2,4,3,0,0,0,0,0,1,False,False,False,False,True,False,True
parametric_tests,Parametric tests,0,0,0,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False
prediction_intervals,Prediction Intervals,127,20,0,0,11,0,0,0,0,0,1,False,False,False,False,True,False,True
probability,Probability,50,10,2,4,3,0,0,0,0,0,1,False,False,False,False,True,False,True
proportion_test,Proportion Test,48,3,0,0,2,0,0,0,0,0,2,False,False,False,False,True,False,False
q-q_plot,Q-Q Plot,173,18,1,4,5,0,0,1,0,0,2,False,True,False,False,True,False,False
r_squared,R squared,167,15,1,4,7,0,0,0,0,0,1,False,False,False,False,True,False,True
r-squared_metric_not_always_a_good_indicator_of_model_performance_in_regression,R-squared metric not always a good indicator of model performance in regression,274,6,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
r,R,6,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
reasoning_tokens,Reasoning tokens,151,5,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
resampling,Resampling,118,8,2,3,3,0,0,0,0,0,1,False,False,False,False,True,False,False
root_mean_squared_error,Root Mean Squared Error,79,6,0,0,2,0,0,0,0,0,1,False,False,False,False,True,False,True
spearman_vs_pearson_correlation,Spearman vs Pearson Correlation,286,68,10,3,7,2,36,0,0,1,2,True,False,False,True,True,False,True
standard_deviation,Standard deviation,306,31,2,2,4,0,0,0,0,0,2,False,False,False,False,True,False,True
standardisation,Standardisation,195,20,2,3,7,1,4,0,0,0,1,True,False,False,False,True,False,True
statistical_assumptions,Statistical Assumptions,471,28,3,4,6,0,0,0,0,0,2,False,False,False,False,True,False,False
statistical_tests,Statistical Tests,91,8,2,2,0,0,0,0,0,0,1,False,False,False,False,False,False,False
statistical_theorems,Statistical theorems,17,3,0,0,1,0,0,0,0,0,1,False,False,False,False,True,False,False
statistics,Statistics,179,35,0,0,3,0,0,0,0,0,2,False,False,False,False,True,False,False
stochastic_gradient_descent,Stochastic Gradient Descent,137,16,4,4,9,0,0,0,0,0,3,False,False,False,False,True,False,False
symbolic_computation,Symbolic computation,477,27,9,3,0,0,0,0,0,0,1,False,False,False,False,False,False,False
sympy,Sympy,2,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
t-test,T-test,368,26,6,2,7,0,0,0,0,0,1,False,False,False,False,True,False,True
variance,Variance,129,16,0,0,4,0,0,0,0,0,1,False,False,False,False,True,False,True
violin_plot,Violin plot,14,6,0,0,0,1,4,0,0,0,1,True,False,False,False,False,False,False
z-normalisation,Z-Normalisation,322,33,3,3,8,1,4,3,0,0,2,True,True,False,False,True,False,True
z-score,Z-Score,149,27,1,3,13,0,0,0,1,0,1,False,False,True,False,True,False,True
z-scores_vs_prediction_intervals,Z-Scores vs Prediction Intervals,134,11,0,0,0,0,0,0,16,0,1,False,False,True,False,False,False,True
information_theory,information theory,279,9,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
z-test,Z-Test,319,21,4,2,7,0,0,0,0,0,1,False,False,False,False,True,False,True
mean_vs_median,mean vs median,91,7,0,0,2,0,0,0,0,0,2,False,False,False,False,True,False,False
non-parametric,non-parametric,4,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False
p_values,p values,24,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
parametric_vs_non-parametric_models,parametric vs non-parametric models,227,22,3,3,4,0,0,0,0,0,1,False,False,False,False,True,False,False
parametric_vs_non-parametric_tests,parametric vs non-parametric tests,87,2,0,0,0,0,0,0,0,0,2,False,False,False,False,False,False,False
statsmodels,statsmodels,5,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
parsimonious,parsimonious,191,7,1,3,0,0,0,0,0,0,2,False,False,False,False,False,False,False
univariate_vs_multivariate,univariate vs multivariate,28,3,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False
granger_causality_test,Granger Causality Test,190,6,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True
mean_reverting,Mean reverting,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
overview-base,Overview-Base,18,12,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False
pgn,PGN,97,26,0,0,3,1,7,0,0,0,2,True,False,False,False,True,False,False
